2022-05-14 09:32:02,"b'Poros \xe2\x80\x98Bertiga Bersatu\xe2\x80\x99, ambisi Golkar hadang langkah PDIP-Gerindra\n\nhttps://t.co/7R3POAWoy2\n\n#pdiperjuangan\xe2\x80\xa6 https://t.co/bOQD1ImywB'"
2022-05-14 09:30:02,b'Ratusan relawan di Ponorogo mendeklarasikan dukungan kepada Sandiaga Uno untuk maju Pilpres 2024. Mereka menamakan\xe2\x80\xa6 https://t.co/GFcCOyWbPU'
2022-05-14 07:34:10,b'Mari kita bersama-sama memperkuat persatuan untuk melanjutkan berbagai program pembangunan #KoalisiIndonesiaBersatu\xe2\x80\xa6 https://t.co/mC4efnWTMi'
2022-05-14 06:00:00,"b'Golkar, PPP dan PAN Sepakat Berkoalisi di Pemilu 2024\n\nBaca selengkapnya disini!\nhttps://t.co/G9SE7VD9l3\xe2\x80\xa6 https://t.co/CGUjfmCGta'"
2022-05-14 00:24:24,"b""Golkar 'Curi Start' Jelang Pemilu 2024 https://t.co/VGwV6x9G0d #PPP #PAN #Golkar #berita #nusabali #Pemilu2024\xe2\x80\xa6 https://t.co/Qq9TKP1XuN"""
2022-05-13 15:45:14,"b'Ketua umum Golkar, PAN dan PPP sepakat untuk berkoalisi dalam Indonesia Bersatu untuk menyambut Pemilu 2024 dengan\xe2\x80\xa6 https://t.co/yVw2p2PGq7'"
2022-05-13 15:28:07,"b'Golkar, PAN dan PPP sepakat untuk berkoalisi mengusung nama Indonesia Bersatu untuk menyongsong Pemilu 2024 mendata\xe2\x80\xa6 https://t.co/zI5Bac3ajK'"
2022-05-13 15:07:04,b'Mari kita bersama-sama memperkuat persatuan untuk melanjutkan berbagai program pembangunan #KoalisiIndonesiaBersatu\xe2\x80\xa6 https://t.co/PQ6YVnUp1e'
2022-05-13 14:25:02,"b'Partai Golkar, PPP, dan PAN resmi berkoalisi jelang Pemilu 2024. Koalisi yang diberi nama Indonesia Bersatu tersebu\xe2\x80\xa6 https://t.co/i4VBaYJ6Nu'"
2022-05-13 14:24:40,b'Mari kita bersama-sama memperkuat persatuan untuk melanjutkan berbagai program pembangunan #KoalisiIndonesiaBersatu\xe2\x80\xa6 https://t.co/pJ8qKpJ5qK'
2022-05-13 13:01:30,"b'Koalisi Golkar, PAN, dan PPP Bisa Usung Capres Sendiri https://t.co/8VDADCnj01 Koalisi ketiganya bisa memenuhi amba\xe2\x80\xa6 https://t.co/Kyr4YNmYVu'"
2022-05-13 09:31:42,b'Silaturahmi dan Sekaligus Koordinasi dgn Kajati Provinsi NTT perihal Persiapan Pemilu 2024.\n\n#BawasluNTT\xe2\x80\xa6 https://t.co/gdKbTyU0u6'
