Date,Tweet
5/26/2022 19:30,"RT @JewishTelegraph: #Manchester, #Leeds, #Scotland and #Liverpool editions' front page 27.05.2022

Leeds Labour councillor who posted anti…"
5/26/2022 19:29,"#Manchester, #Leeds, #Scotland and #Liverpool editions' front page 27.05.2022

Leeds Labour councillor who posted a… https://t.co/aCtwFSt8Ib"
5/26/2022 19:29,"RT @mamafrommaine: Source for @PaulLePage2022 saying, “the enemy right now, the overwhelming majority of people coming in are people of col…"
5/26/2022 19:28,"RT @mamafrommaine: In 2016, @PaulLePage2022 said “you shoot at the enemy,” then proceeded to label POC &amp; people of Hispanic origin as “the…"
5/26/2022 19:28,"RT @mamafrommaine: Source for @PaulLePage2022  saying “Guys by the name D-Money, Smoothy, Shifty […] come from Connecticut and New York. Th…"
5/26/2022 19:28,"RT @mamafrommaine: @PaulLePage2022 has quite the history of racism, which I will be highlighting in the future.

According to him, he belie…"
5/26/2022 19:27,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:25,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:23,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:21,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:21,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:21,Yes… #institutional #racism major factor
5/26/2022 19:20,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:19,"RT @PHRIresearch: 📢June 1st, 4-6 pm ET
Anti-#Muslim Sentiment in Healthcare Symposium
hybrid; register online
https://t.co/xk4oz5WWA9
#Isla…"
5/26/2022 19:18,"RT @PHRIresearch: 📢June 1st, 4-6 pm ET
Anti-#Muslim Sentiment in Healthcare Symposium
hybrid; register online
https://t.co/xk4oz5WWA9
#Isla…"
5/26/2022 19:18,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:17,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 19:17,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:17,"Mr.Handick dislike a delivery driver(African) collaborated with Edeka to fire a driver on 10.Oct. 2012, with false… https://t.co/5EVixnELhq"
5/26/2022 19:17,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 19:17,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:16,RT @PHenri51: @MayorofLondon …..Hey #SelfObsessedBoy..talking about condemning #RACISM..Have you UNEQUIVOCALLY CONDEMNED those UBIQUITOUS #…
5/26/2022 19:16,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 19:14,RT @PHenri51: @MayorofLondon …..Hey #SelfObsessedBoy..talking about condemning #RACISM..Have you UNEQUIVOCALLY CONDEMNED those UBIQUITOUS #…
5/26/2022 19:14,RT @BerniceKing: Understanding #Racism: Part 2 of @TheKingCenter's 3-part #BelovedCommunityTalks #virtual series on the #TripleEvils @Charl…
5/26/2022 19:14,@MayorofLondon …..Hey #SelfObsessedBoy..talking about condemning #RACISM..Have you UNEQUIVOCALLY CONDEMNED those UB… https://t.co/4tnvLxPMnW
5/26/2022 19:12,"Malmö, Sweden, the exhibition ""Auschwitz. Not so long ago. Not so far away.""
Exhibitions of this kind should be org… https://t.co/5xG5HQrFxK"
5/26/2022 19:10,"RT @expendablemudge: Never forget the role of #RacismInTech in the #BuffaloMassacre.
ALGORITHMS OF OPPRESSION details #racism in #BigTech &amp;…"
5/26/2022 19:07,"RT @expendablemudge: Never forget the role of #RacismInTech in the #BuffaloMassacre.
ALGORITHMS OF OPPRESSION details #racism in #BigTech &amp;…"
5/26/2022 19:06,We must fight against the evils of racism. We must be willing to speak out against it. Down with systemic racism.… https://t.co/zBfJQmp48n
5/26/2022 19:05,"Join us Friday for an Early Risers Broadcast Special. Livestream at noon central at https://t.co/xOLUq3glcs

In thi… https://t.co/yOSlppYTai"
5/26/2022 19:02,"Q: Why how well laws and orders are executed is important?
A: https://t.co/F6Jo29jdHF

#TimeToBeWise
#climate… https://t.co/CJtOmpJhV6"
5/26/2022 19:01,RT @_M_A_Z_Z_A: @TwitterSupport this acc is using a racist profile name. Play on words. Pls remove this account. #racism he is posting to a…
5/26/2022 19:01,"Free booklet: ""Gregg Braden and the Rise of New Age Scientism (Scientism Critique: Part 3"" (#GreggBraden, #Fascism,… https://t.co/nqhSG9bMYV"
5/26/2022 19:00,"Two years after Floyd murder, racial trauma permeates US - Mental health experts say the #racism that causes the… https://t.co/gRy2XgiCPG"
5/26/2022 18:59,"There’s no #monkeypox outbreak in #Africa. Yet, if all you had to go by were the images initially used to illustrat… https://t.co/QOXxxGD4Is"
5/26/2022 18:58,RT @_M_A_Z_Z_A: @TwitterSupport this acc is using a racist profile name. Play on words. Pls remove this account. #racism he is posting to a…
5/26/2022 18:58,"RT @PLVerratti: Let's not forget who ginned up #racism in the most non-racist country on earth. Until ""1st elected BLACK US POTUS, @BarackO…"
5/26/2022 18:56,"Let's not forget who ginned up #racism in the most non-racist country on earth. Until ""1st elected BLACK US POTUS,… https://t.co/L564VUZOsA"
5/26/2022 18:56,RT @eveosh: People find it easier to talk about #sexism rather than talk about #racism
5/26/2022 18:55,"#Racism and the rise of the black lives matter movement, in particular the wave of social media posts following the… https://t.co/GMjIeG22i5"
5/26/2022 18:54,"RT @StoatlyL: One million impressions in less than 2 days. 

The sexual racism argument is being widely seen.

#TribunalTweets @tribunaltwe…"
5/26/2022 18:53,It’s always about the #minorities; how the need to speak differently at w... https://t.co/mKyw3aGRCB via @YouTube:… https://t.co/PE5yo54Eh3
5/26/2022 18:49,"RT @carolmswain: If republicans supported Planned Parenthood, they would be accused of genocide. 

#PlannedParenthood #Racism #Abortion #Ma…"
5/26/2022 18:49,"RT @Neeee0007: @AnfieldWatch @btsportfootball @VirgilvDijk 
Without Salah you and your team wouldn't play CL this season MR #racism 
Ungrat…"
5/26/2022 18:49,"Two years after George Floyds death, police still not wantonly killing black people because of racism...… https://t.co/CKHV7Lbn6Q"
5/26/2022 18:48,Why is there a rise in hate groups? Why are white people afraid? You tell me. #racism #equality… https://t.co/stonxnAjon
5/26/2022 18:47,"@AnfieldWatch @btsportfootball @VirgilvDijk 
Without Salah you and your team wouldn't play CL this season MR… https://t.co/SbpzHhJG2v"
5/26/2022 18:46,@TwitterSupport this acc is using a racist profile name. Play on words. Pls remove this account. #racism he is post… https://t.co/1SNetAaHHa
5/26/2022 18:46,"RT @MaryLSchmidt: $2.99 #NewRelease Children learn and understand how prosthetics work 
and if it does/does not limit abilities.
https://t.…"
5/26/2022 18:45,"RT @MaryLSchmidt: $2.99 #NewRelease Children learn and understand how prosthetics work 
and if it does/does not limit abilities.
https://t.…"
5/26/2022 18:45,"RT @MaryLSchmidt: ****** Saturday Morning Story Time Live, Episode 69: Davy's Dragon Castle! 
https://t.co/Hc2IlKf7Vp via @YouTube @MaryLSc…"
5/26/2022 18:44,They are part of the problem #fox #FoxNews #racism https://t.co/XfZWJeDMUz
5/26/2022 18:44,Shameless @CitImmCanada going to an extent of delaying PR cards to keep families #separated #ImmigrationMatters #Canada #Racism
5/26/2022 18:42,The I’m not a racist! I just made a mistake - having difficult conversations with colleagues seminar is about to st… https://t.co/sOGO7p3X08
5/26/2022 18:41,RT @docrocktex26: Internal Emails Reveal How Stephen Miller Leads an Extremist Network to Push Trump’s Anti-Immigrant Agenda https://t.co/m…
5/26/2022 18:40,Tell me more about how #Twitter censors #Conservatives .There’s plenty of this trash on here going back for years.… https://t.co/DV4qq2K8we
5/26/2022 18:40,"RT @mamafrommaine: In 2016, @PaulLePage2022 said “you shoot at the enemy,” then proceeded to label POC &amp; people of Hispanic origin as “the…"
5/26/2022 18:39,"RT @mamafrommaine: Source for @PaulLePage2022  saying “Guys by the name D-Money, Smoothy, Shifty […] come from Connecticut and New York. Th…"
5/26/2022 18:39,"RT @mamafrommaine: @PaulLePage2022 has quite the history of racism, which I will be highlighting in the future.

According to him, he belie…"
5/26/2022 18:38,"RT @mflack66: Hi @lisanandy, you always seem very concerned about racism infiltrating @UKLabour &amp; I share your concerns. Could you please a…"
5/26/2022 18:38,"RT @teddyhose: Finally people are listening to how wide-scale a problem the cult-founded Washington Times has been, pioneering the modern r…"
5/26/2022 18:38,"RT @a_zionist: Goldsmiths urges student union to ‘reconsider position’ on Hirsh antisemitism probe 

#Antisemitism is OK at @GoldsmithsUoL…"
5/26/2022 18:37,RT @mamafrommaine: Source for @PaulLePage2022 saying “Let me tell you something: Black people come up the highway and they kill Mainers.”…
5/26/2022 18:36,"RT @mflack66: Hi @lisanandy, you always seem very concerned about racism infiltrating @UKLabour &amp; I share your concerns. Could you please a…"
5/26/2022 18:34,"RT @kk131066: https://t.co/vAq0mUvJ7F

Unless politicians are deaf, blind &amp; dumb, ignoring decades of warnings is a provocation https://t.c…"
5/26/2022 18:32,#castersemenya #racism #athletics #sports governed/rule by whites  https://t.co/Nsn75SGRkl
5/26/2022 18:32,"RT @kk131066: As long as #DoubleStandards are the norm, justice &amp; world peace will remain a pipe dream

#UkraineWar the root cause
https://…"
5/26/2022 18:31,"RT @a_zionist: Goldsmiths urges student union to ‘reconsider position’ on Hirsh antisemitism probe 

#Antisemitism is OK at @GoldsmithsUoL…"
5/26/2022 18:30,"RT @mflack66: Hi @lisanandy, you always seem very concerned about racism infiltrating @UKLabour &amp; I share your concerns. Could you please a…"
5/26/2022 18:30,"RT @Health_Affairs: In their new Forefront article, @emmyganos, Bobby Milstein, Jane Erickson, + @hilaryheishman from @RippelHealth + @RWJF…"
5/26/2022 18:28,RT @thejoshuablog: Via @SPLCenter: Alex Jones’ Bitcoin Fairy Drops $8 Million in a Month on Infowars https://t.co/mCwayDevpe | #trump #hate…
5/26/2022 18:28,Via @SPLCenter: Alex Jones’ Bitcoin Fairy Drops $8 Million in a Month on Infowars https://t.co/mCwayDevpe | #trump #hate #Racism
5/26/2022 18:26,"2.99 ""Davy’s #Dragon #Castle has a lot of depth around the issues of #race and #inclusion and is aimed squarely at… https://t.co/4ziNPFqkk6"
5/26/2022 18:26,"2.99 ""Davy’s #Dragon #Castle has a lot of depth around the issues of #race and #inclusion and is aimed squarely at… https://t.co/XHUqNtRWP9"
5/26/2022 18:26,"2.99 ""Davy’s #Dragon #Castle has a lot of depth around the issues of #race and #inclusion and is aimed squarely at… https://t.co/jKLzaBKEfU"
5/26/2022 18:24,"2.99 ""Davy’s #Dragon #Castle has a lot of depth around the issues of #race and #inclusion and is aimed squarely at… https://t.co/QcJmeDQLVD"
5/26/2022 18:24,"https://t.co/vAq0mUvJ7F

Unless politicians are deaf, blind &amp; dumb, ignoring decades of warnings is a provocation… https://t.co/2p4WUzigYk"
5/26/2022 18:24,"RT @a_zionist: Goldsmiths urges student union to ‘reconsider position’ on Hirsh antisemitism probe 

#Antisemitism is OK at @GoldsmithsUoL…"
5/26/2022 18:23,“The appalling #racist and Islamophobic rhetorical attacks to which Mr. Kadri was subjected demonstrate the serious… https://t.co/L5W96QRDsc
5/26/2022 18:22,"RT @mflack66: Hi @lisanandy, you always seem very concerned about racism infiltrating @UKLabour &amp; I share your concerns. Could you please a…"
5/26/2022 18:22,"RT @TheKingCenter: What is #RACISM? How is it grown and how can we shake its grip? 

Join us for Part 2 of our 3-part #BelovedCommunityTalk…"
5/26/2022 18:22,"RT @mflack66: Hi @lisanandy, you always seem very concerned about racism infiltrating @UKLabour &amp; I share your concerns. Could you please a…"
5/26/2022 18:22,"RT @TheKingCenter: Streaming here TODAY, 6pm ET. 

What is #RACISM? How is it grown and how can we shake its grip? 

Join us as we provide…"
5/26/2022 18:21,I love God; worship almost every day. I am looking fwd to being part of a local church body. I am finding it diffic… https://t.co/E2ccDLx4ie
5/26/2022 18:18,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 18:17,"RT @a_zionist: Goldsmiths urges student union to ‘reconsider position’ on Hirsh antisemitism probe 

#Antisemitism is OK at @GoldsmithsUoL…"
5/26/2022 18:17,"Goldsmiths urges student union to ‘reconsider position’ on Hirsh antisemitism probe 

#Antisemitism is OK at… https://t.co/c4rx0XI9f3"
5/26/2022 18:16,RT @m_zagagana: Family of the white student Theuns du Toit who urinated on black student’s belongings in Stellenbosch University is accused…
5/26/2022 18:13,RT @ajepyx: DISMISSAL TIME: An Interview with Jay Pastelak (“Mr. Deacon”) #DontDismissMe #DismissalTimeStories #antibullying #stopbullying…
5/26/2022 18:12,"RT @LOLJ919: #GOP Persecute #Woke as Hateful for Recognizing #Racism &amp; giving Respect to PPL Discriminated against

GOP Nazi's always Blame…"
5/26/2022 18:12,"📣 New Podcast! ""Jim Crow All Over Again"" on @Spreaker #550kfyi #agenda #bias #biden #circus #color #commentary… https://t.co/Xkxms6xNKy"
5/26/2022 18:11,RT @EmetNews: #Biden Administration Continues to Violate the #TaylorForceAct: https://t.co/7VS2hGnKcB #antisemitism #racist #racism #Israel…
5/26/2022 18:11,"RT @IDLIVA: How can anyone, let alone over 50% voters, vote Republican for 1 or 2 things &amp; DGAF about everything else they get from them?🤔…"
5/26/2022 18:10,".@MacEmerg Virtual Regional Rounds: #DEI in #MedEd: Being an #upstander!

👀We need to be on a lookout for #bias,… https://t.co/ujtKV2vgH4"
5/26/2022 18:09,Don’t forget everyone from the @WWEUniverse @WWE that @SashaBanksWWE is a racist she don’t eat ‘white people food’. #racism #racist
5/26/2022 18:09,"As long as #DoubleStandards are the norm, justice &amp; world peace will remain a pipe dream

#UkraineWar the root caus… https://t.co/fJCp7uqICj"
5/26/2022 18:09,"RT @JessamyBagenal: Love this @parthaskar 👍very tangible simple steps to combat #racism in the medical workforce in @bmj_latest 

https://t…"
5/26/2022 18:09,"Every word, a lie! #warcriminal @IntlCrimCourt #ApartheidIsrael #settlercolonialism #Zionism #racism https://t.co/Z9g3pDNcmm"
5/26/2022 18:09,RT @EmetNews: #Biden Administration Continues to Violate the #TaylorForceAct: https://t.co/7VS2hGnKcB #antisemitism #racist #racism #Israel…
5/26/2022 18:08,"RT @SUCCESSCanada: “Education is central to solving the problem,” @Queenie Choo and @NicoSlobinsky of @CIJAinfo speak out against rising ra…"
5/26/2022 18:08,"Simple illustration: different colored eggs can ""work together"" to hold up some weight. Seems like we can all work… https://t.co/pGBuSgC10N"
5/26/2022 17:59,RT @deAdder: Groundhog Day in America. From a long time ago. #shooting #Buffalo #BuffaloStrong #racism https://t.co/iOwFbu7rV1
5/26/2022 17:58,I share my #moviereview of #intheheatofthenight 1967. A movie involving issues of #racism and #localcorruption https://t.co/XgA8c8gO17
5/26/2022 17:57,Racist attacks against hockey player @43_Kadri⁩ ⁦⁩(of #Arab origin) have *no* place in our national sport. This typ… https://t.co/ZXQUQsMCKE
5/26/2022 17:56,#whitepeople #racism #mindyourownbusiness @ United States of America https://t.co/WJcolqhqvr
5/26/2022 17:55,"RT @expendablemudge: Never forget the role of #RacismInTech in the #BuffaloMassacre.
ALGORITHMS OF OPPRESSION details #racism in #BigTech &amp;…"
5/26/2022 17:55,Nazem Kadri's wife shares racist messages family has received https://t.co/cK1UET6Bj7 via @nypostsports #racism #Islamophobia
5/26/2022 17:55,"When the New York Times picks up your racist tweets:

“Did he cross the border illegally?” Code of Vets, a veterans… https://t.co/UXxhF9yEcU"
5/26/2022 17:55,RT @STVASTG: Like and retweet if you agree. #racism #hate #hatecrimes https://t.co/tKrRkLYwXb
5/26/2022 17:54,Since white supremacist and ku klux klan account for most if not all of the domestic terrorism in our country….It s… https://t.co/WlyhMFl59p
5/26/2022 17:53,RT @deAdder: Thoughts and prayers.  #shooting #Buffalo #BuffaloStrong #racism https://t.co/3xANJtRYnf
5/26/2022 17:50,@Demochas No #racism in the #GOPHypocrisy https://t.co/KECwvyfLEf
5/26/2022 17:50,"In school, I studied English, not Anglo-Saxon words. 

#Racism #CdnPoli #CPCLdr"
5/26/2022 17:48,"The same people who claim that only ""thoughts &amp; prayers"" can be done for #racism, #abuse &amp; #gun violence also suppo… https://t.co/2Hv2gd97wP"
5/26/2022 17:45,Is there a relation between the increasing of #racism &amp; #hate crimes in @CityofEdmonton and the attackers’ origins?… https://t.co/HcvrMjOSNL
5/26/2022 17:43,"RT @carolmswain: If republicans supported Planned Parenthood, they would be accused of genocide. 

#PlannedParenthood #Racism #Abortion #Ma…"
5/26/2022 17:43,"Perfect… law enforcement, the mayor, and every white man on that stage FAILED to protect innocent children in that… https://t.co/HfmMiKMfKH"
5/26/2022 17:41,RT @STVASTG: Nothing more needs to be said. Who thinks justice won't be appropriately served for the Kyle Rittenhouse case? What punishment…
5/26/2022 17:41,I just published Contemplating My Privilege https://t.co/up4rlxvHSf Yeah it's a real thing.   #racism #WhitePrivilege #men
5/26/2022 17:40,The PoliticsGirl Podcast: The Great Replacement Theory https://t.co/Nrpk1reGZX via @YouTube -… https://t.co/RCuoGc6Ekd
5/26/2022 17:39,"RT @kk131066: https://t.co/UcmqIuZiAm

Jack Matlock 

1962, translated communications between JFK &amp; Khrushchev 

1987-91, US Ambassador to…"
5/26/2022 17:36,"RT @kk131066: https://t.co/JstrI3NjkY

#Biden: Let's give each other a chance

The World: Let's not

Biden: Why?

The World: #NoJusticeNoPe…"
5/26/2022 17:36,"RT @kk131066: https://t.co/UcmqIuZiAm

#Biden: Let's give each other a chance
The Nation: Let's not
Biden: Why?
The Nation: We know what yo…"
5/26/2022 17:35,"RT @Racelessness: @SheenaMasonPhD discusses @Racelessness, disentangling ourselves from racism, race language, white supremacy, and more! T…"
5/26/2022 17:34,"Disgraceful and cowardly move by @SenateGOP Guess they lack shame for their #Racism ...oh hell, it's clear RACISM!… https://t.co/Qr9KQ1sajK"
5/26/2022 17:33,I sent an email to my former employer to remove all of my images from their social media because I was CONSISTENTLY… https://t.co/luVORE63qx
5/26/2022 17:32,"RT @ibrahimhooper: Anti-#racism coalition says attacks on Muslim women increasing
https://t.co/llssTeRefJ
@AddressingNL @HasanHaiNL @SobiaS…"
5/26/2022 17:30,RT @STVASTG: Nothing more needs to be said. Who thinks justice won't be appropriately served for the Kyle Rittenhouse case? What punishment…
5/26/2022 17:30,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 17:30,Hope Has a Dream by Romina Vinci @rominavinciauth  Help Children Say No to Racism https://t.co/OboYuAGEla… https://t.co/F5soR34Upg
5/26/2022 17:29,I sent an email to my former employer to remove all of my images from their social media because I was CONSISTENTLY… https://t.co/cBxCFdHvCQ
5/26/2022 17:29,RT @DrRitaHamad: Happening this week! @UCSF Center for Health Equity &amp; @UCSFFamilyMed are thrilled to be hosting @zinzinator for our webina…
5/26/2022 17:27,"RT @cl_atlanta: Court backs officers in protest assault @Blklivesmatter

#Atlanta #AtlantaNews #PoliceBrutality #Police #Racism

https://t.…"
5/26/2022 17:26,@justintrudeau everything you mentioned in this so cls speech is what you promote. You promote #Division #Hatred… https://t.co/O5ctITSz3G
5/26/2022 17:26,"RT @kk131066: https://t.co/6L809QMyuS

#Biden: Let's give each other a chance

#Afghanistan: We didn't elect #Taliban. Why did you deny us…"
5/26/2022 17:25,"“My father is an elderly living in LA.”

Student: “Omg, I heard Asian hate is prevalent in LA! How’s your dad holdi… https://t.co/a9473Md5K1"
5/26/2022 17:23,RT @STVASTG: Nothing more needs to be said. Who thinks justice won't be appropriately served for the Kyle Rittenhouse case? What punishment…
5/26/2022 17:22,"Why did #pedestrian deaths hit 40-year high last year (w 7.485 people killed) This piece cites4 reasons:
1. Not eno… https://t.co/FgUO0jlRep"
5/26/2022 17:22,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 17:22,"RT @IslamophobiaME: Can't ask women 'to wear, remove hijab' says boxing champ Nikhat Zareen, urges 'peace, harmony', https://t.co/Md28k9vPu…"
5/26/2022 17:22,"RT @LOLJ919: #GOP Persecute #Woke as Hateful for Recognizing #Racism &amp; giving Respect to PPL Discriminated against

GOP Nazi's always Blame…"
5/26/2022 17:21,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 17:20,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 17:20,"RT @kk131066: https://t.co/SXCSNmnc4w

#Biden: Let's give each other a chance

BBC News: Why did you deny world peace a chance? https://t.c…"
5/26/2022 17:19,RT @deAdder: Thoughts and prayers.  #shooting #Buffalo #BuffaloStrong #racism https://t.co/3xANJtRYnf
5/26/2022 17:19,"RT @IslamophobiaME: Umar Khalid in prison on the basis of a hearsay witness statement, says his lawyer, https://t.co/whJvnRdeVm, #bigotry #…"
5/26/2022 17:19,RT @STVASTG: The security guard who died trying to stop the white supremacist who murdered those people at TOPS is named Aaron Salter Jr. B…
5/26/2022 17:19,"RT @IslamophobiaME: Can't ask women 'to wear, remove hijab' says boxing champ Nikhat Zareen, urges 'peace, harmony', https://t.co/Md28k9vPu…"
5/26/2022 17:19,"RT @IslamophobiaME: Muslim Petitioners To Be Heard On Thursday, https://t.co/87g4QspWcF, #bigotry #hijab #Hindutva #Islamophobia #racism, #…"
5/26/2022 17:19,RT @deAdder: Thoughts and prayers.  #shooting #Buffalo #BuffaloStrong #racism https://t.co/YNGtJekRWB
5/26/2022 17:18,RT @deAdder: Groundhog Day in America. From a long time ago. #shooting #Buffalo #BuffaloStrong #racism https://t.co/iOwFbu7rV1
5/26/2022 17:17,"#Genesis27v30to42 

For #BLACKS aka #JACOB Who Can't Overstand And Fail To Understand #RACiSM From Our Fraternal Tw… https://t.co/NmRdGCfLXY"
5/26/2022 17:15,"RT @ChristoffVosloo: @alfred_cabonena The operative word being: ""were"". So 'were' the Afrikaners under the British. The Irish &amp; Scots under…"
5/26/2022 17:15,"Court backs officers in protest assault @Blklivesmatter

#Atlanta #AtlantaNews #PoliceBrutality #Police #Racism

https://t.co/wsAgO4WOty"
5/26/2022 17:14,"@alfred_cabonena The operative word being: ""were"". So 'were' the Afrikaners under the British. The Irish &amp; Scots un… https://t.co/1qKCSlLdGV"
5/26/2022 17:14,"#GOP Persecute #Woke as Hateful for Recognizing #Racism &amp; giving Respect to PPL Discriminated against

GOP Nazi's a… https://t.co/svNp0PpowH"
5/26/2022 17:13,"RT @kk131066: https://t.co/rNIpVXHQbh

#Biden: Let's give each other a chance

#Ukraine: Why didn't you give us a chance? Why did you ignor…"
5/26/2022 17:13,"Republican Party
The party of racism, misogyny, hatred, and murder.

Let them form a new government in the Confeder… https://t.co/8rqPbrqEI9"
5/26/2022 17:12,"“Education is central to solving the problem,” @Queenie Choo and @NicoSlobinsky of @CIJAinfo speak out against risi… https://t.co/SQWhiGEZ56"
5/26/2022 17:12,"RT @JulieHFisk: While you’re at it, ask the same student what #racism looks like in their school. You’ll be shocked by what you hear. In ot…"
5/26/2022 17:11,"White Republicans are responsible for keeping Racism alive.

Change my mind???

#Republicans 
#Racism"
5/26/2022 17:11,"RT @FYIinTO: In Canada, #xenophobia &amp; #racism toward Chinese &amp; other Asian communities have increased since the outbreak of #COVID-19. This…"
5/26/2022 17:04,💯The true definition of Racism💯 #racism #racismstillexist #Buffalo #buffalosupermarket #buffaloshooting… https://t.co/DVAGIy1XeI
5/26/2022 17:03,"RT @MCRSociology: The next event from @MUARG1 is:

Conversations on Urban Ageing &amp; Structural Racism

📅 3pm, 7 June 2022 (online)

Atiha Ch…"
5/26/2022 17:02,"RT @nafiza_anwar: Racism is very much in the picture @birthrightsorg 

Skin colour is the reference point for good care 

#racism #SayNoToR…"
5/26/2022 17:01,"In Canada, #xenophobia &amp; #racism toward Chinese &amp; other Asian communities have increased since the outbreak of… https://t.co/6wJj67hiLg"
5/26/2022 17:00,"@SheenaMasonPhD discusses @Racelessness, disentangling ourselves from racism, race language, white supremacy, and m… https://t.co/2ll2lbixAK"
5/26/2022 17:00,"Despite making up the majority, #Black folks in #Bermuda have to contend with systemic #racism regularly in the wor… https://t.co/Kay0q7vmkh"
5/26/2022 16:59,"RT @kk131066: https://t.co/9XQoCOUhCT

#Biden: Let's give each other a chance

#WhiteSupremacy: Yessss!!! Let's! It's Party Time!

Politici…"
5/26/2022 16:58,"RT @divadocsbos: 2 yrs ago today #GeorgeFloyd was murdered. 10 days ago was the #BuffaloMassacre  &amp; 1 day ago was the #UvaldeMassacre.

We…"
5/26/2022 16:57,"RT @JuneteenthJF: “In a racist society it is not enough to be non-racist, we have to be anti-racist.” - Angela Davis 

#BlackHistorySpeaks…"
5/26/2022 16:56,"Why the expectation that as a black man, I don't deserve it when I have worked hard same as everyone else regardles… https://t.co/gzm07mx5TB"
5/26/2022 16:54,"RT @kk131066: https://t.co/wBUQ20VU9w

#Biden: GOD, why is my approval rating so low?

GOD: Your ""Let's give each other a chance"" allowed #…"
5/26/2022 16:51,"RT @kk131066: https://t.co/SOXI3MPDVV

#Biden: Let's give each other a chance 

The ICC: Ok. Right after you become part of the ICC

Biden:…"
5/26/2022 16:50,"#racism has a huge impact on individuals who experience it &amp; the trauma can be lifelong, here is a blog from our Di… https://t.co/Or8EzPciQK"
5/26/2022 16:50,"You know, some days I honestly feel the racism I left in Nova Scotia almost 30 years ago has actually gotten worse.… https://t.co/DOHpXQBMbh"
5/26/2022 16:48,RT @LarryNeufeldSK: Hate is on the rise in #Canada and we need to take action against it: ‘This will emerge again’: Communities organize to…
5/26/2022 16:47,RT @JudyJudyinTexas: @MaliniBasu_ @wfaa @MSNBC @maddow #SamWellington shouldn’t be allowed to run for any office in Coppell or anywhere els…
